Hugo_Symbol,n_mutations,n_patients,n_high_impact,hotspot_count,high_impact_ratio,patient_frequency,hotspot_ratio,patient_frequency_norm,high_impact_ratio_norm,hotspot_ratio_norm,gene_priority_score,log_n_mutations,cluster
DLGAP4,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
DLGAP2,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
STAT6,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
AP5Z1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
CCDC102B,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
BICD2,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
MRGPRE,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
MPP7,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
MPP6,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
RHAG,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
CCDC122,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
SIRPD,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
RHBDL3,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
SIN3A,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
WNT8A,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
APEX2,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
APEH,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
WNT9A,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
PENK,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
STARD7,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
PGAP1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
PFKFB2,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
STAC3,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
ZIC2,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
STK10,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
STIP1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
DMGDH,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
STEAP4,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
PFAS,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
PF4V1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
IGKV5-2,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
IGKV3-7,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
RHOT1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
SPATA7,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
GALNT10,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
GALK1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
GAN,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
ALDH1L1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
CEP57,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
CEP44,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
GAS2L3,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
CES1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
CDK11B,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
PSPC1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
LIG3,4,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.6094379124341005,3
ZKSCAN4,4,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.6094379124341005,3
KHSRP,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
RP2,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
ATP6V0D2,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
KDM2A,4,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.6094379124341005,3
AP2A1,4,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.6094379124341005,3
ZNF559-ZNF177,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
CES3,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
TICAM1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
TIAM1,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
PURA,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
GALNT13,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
PADI4,3,3,0.0,0.0,0.0,0.0072463768115942,0.0,0.0161290322580647,0.0,0.0,0.0080645161290323,1.3862943611198906,3
CFAP69,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.3862943611198906,3
ARL8A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ARL5B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ARMH4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ARMH3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ARMCX5-GPRASP2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
LARP7,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ASPH,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF263,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
JAKMIP2,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.3862943611198906,3
ARID4B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ARID5A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SNX2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SNX20,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
MAGI1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
MAGIX,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
MAL,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
LZTFL1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
LAMP5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
LANCL1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
MAMDC2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
MAMDC4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
MAGEB4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
MAGEB6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NRM,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SCP2D1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SCRN2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ALKBH5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GIMAP2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GHSR,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GIMAP1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF543,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF544,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF547,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
THBS4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NUCB1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NUDCD1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NTN1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SCN2B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GIMAP4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
TFAP2C,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
C17orf49,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
TEX101,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GLIPR1L2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NUDT10,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NUDT6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GAST,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
THY1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GALNT18,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SCARF1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
TGM4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GBP7,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZC3H15,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GART,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GEM,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NSFL1C,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF572,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GANAB,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GAL,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GATM,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GBA,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GBGT1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZC3H11A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
C1QL3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
C1QTNF7,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
C1QTNF9B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SCARA3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NUP37,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ALOX12,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GKAP1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GLCE,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
TEX9,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GET4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GFAP,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SCNN1B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SCYL2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SCYL3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SDAD1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SDC4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SDE2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FZD7,3,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.3862943611198906,3
C22orf42,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SARS2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SBK2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NUTM2F,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FZD3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
TIE1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF563,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
TIMMDC1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ODAM,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NXNL1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
NXPE4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GALK2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GALM,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GABRE,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZBTB49,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZBTB5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZBTB7B,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GAB1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FUZ,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FXYD4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GLO1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
TFIP11,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
TGFB1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZBTB25,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
C1orf116,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
C1orf158,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
C1orf174,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
C1orf226,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FUCA2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
G3BP2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FSD2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FSHB,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FST,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SARAF,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SARM1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ODF2L,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
OAS3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
GABRR2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
THSD4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
LNPK,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
OAZ3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FUOM,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FUT5,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FUT6,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FOXP3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
AL136295.1,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
AL136982.4,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ALAS2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF576,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF581,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
ZNF584,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
SAR1A,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FPR2,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
FPR3,2,2,0.0,0.0,0.0,0.0048309178743961,0.0,0.0080645161290323,0.0,0.0,0.0040322580645161,1.0986122886681098,10
